SKILL_ID,SKILL_NAME,SKILL_SHORT_NAME,SKILL_AREA_NAME,CONTENT_AREA_NAME,CONTENT_AREA_SHORT_NAME,PEDAGOGICAL_LIMITS,DOK_LEVEL,IS_EN_US_FOCUS_SKILL,IS_G3_READING_PROFICIENCY_SKILL,IS_G4_PROFICIENCY_SKILL,IS_KINDERGARTEN_READINESS_SKILL,HAS_CBM_MEASURE,IS_ALGEBRA_READINESS_SKILL,GRADE_LEVEL_DEFAULT_ID,GRADE_LEVEL_NAME,GRADE_LEVEL_SHORT_NAME,GRADE_LEVEL_DEFAULT_ORDER,USP_SECTION_CODE,USP_SECTION_NAME,USP_SECTION_DEFAULT_ORDER,SKILL_AREA_ID,CONTENT_AREA_ID,USP_SECTION_ID,SKILL_STATUS,USP_SKILL_STATUS,REPLACES_SKILL_ID,SKILL_CREATION_RATIONALE,SKILL_NOTES,DEV_NOTE,LAST_CHANGE_TYPE,LAST_CHANGE_BATCH
68a3bfaa-479d-e311-b77c-005056801da1,Generate two numerical patterns using two given rules,Generate numerical patterns using 2 given rules,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,8da62e93-3649-449b-9b70-ccef1c25598e,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
19c94a19-f388-4083-b915-788aeac19cf3,Determine the rule for an addition pattern within 100,Determine rule for an addition pattern to 100,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_1,Grade 1,1,1,,,,8da62e93-3649-449b-9b70-ccef1c25598e,2,,Released,Unknown,,IN.Math.1.CA.4,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
6c7f63d8-2400-e411-9e54-005056801da1,Recognize and use simple geometric sequences,Recognize and use simple geometric sequences,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,8da62e93-3649-449b-9b70-ccef1c25598e,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
f0e4a0b7-5d8c-49f9-8901-632f7f991d72,Extend a pattern found in numbers or in a table,Extend a pattern found in numbers or in a table,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,8da62e93-3649-449b-9b70-ccef1c25598e,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
2920a044-dfff-e311-9e54-005056801da1,Translate between a recursive and an explicit formula for a sequence,Translate between recursive and explicit formula,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,,,,8da62e93-3649-449b-9b70-ccef1c25598e,2,,Released,Unknown,,Iowa.Math.A2.F-BF.A.2,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
08da6320-9178-4b3c-af8f-d80c43a1c5ec,Extend a number pattern involving addition or subtraction,Extend a pattern involving addition / subtraction,"Patterns, Sequences, and Series",Mathematics,Math,,,true,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
287e63d8-2400-e411-9e54-005056801da1,"Distinguish between arithmetic and geometric sequences and appreciate exponential growth and decay sequences, and other types of sequences that may arise",Contrast arithmetic / geometric / other sequences,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,A1,Algebra 1,11,8da62e93-3649-449b-9b70-ccef1c25598e,2,eba4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
c5eacbb1-1ee6-4c98-a82d-a1b3ad9ed368,Reproduce a simple pattern,Reproduce a simple pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_PREK,Pre-K,PK,-1,PK,Pre-Kindergarten,1,8da62e93-3649-449b-9b70-ccef1c25598e,2,4a314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
660e185b-4f58-4888-9ed9-6eddc09b3fa0,Recognize and describe patterns,Recognize and describe patterns,"Patterns, Sequences, and Series",Mathematics,Math,,,true,false,false,false,false,false,GRADE_K,Kindergarten,K,0,K,Kindergarten,2,8da62e93-3649-449b-9b70-ccef1c25598e,2,4b314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
05d39504-7c30-478f-b500-69465f5d2138,Identify the rule for an increasing or decreasing number pattern,Find rule: increasing / decreasing number pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,8da62e93-3649-449b-9b70-ccef1c25598e,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
9bd92c8b-e268-4c4b-8c4a-13eb85458d6a,"Represent an arithmetic sequence with an equation, a table, a graph, or a verbal description",Represent an arithmetic sequence in various ways,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_8,Grade 8,8,8,8,Grade 8,10,8da62e93-3649-449b-9b70-ccef1c25598e,2,eaa4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
af6acddd-b612-4a00-952f-ed60b92cb8eb,Recognize and describe a pattern,Recognize and describe a pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
29bb60fc-ace3-4a17-9548-0a388529eca3,Extend a repeating pattern,Extend a repeating pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_K,Kindergarten,K,0,K,Kindergarten,2,8da62e93-3649-449b-9b70-ccef1c25598e,2,4b314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
53a3bfaa-479d-e311-b77c-005056801da1,Identify arithmetic patterns,Identify arithmetic patterns,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,true,false,false,true,GRADE_3,Grade 3,3,3,3,Grade 3,5,8da62e93-3649-449b-9b70-ccef1c25598e,2,e5a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
78bec51a-a39f-e311-9503-005056801da1,Extend a pattern given a table of related number pairs,Extend a pattern: table of related number pairs,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
5620a044-dfff-e311-9e54-005056801da1,Find the sum of a finite geometric series,Find the sum of a finite geometric series,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,8da62e93-3649-449b-9b70-ccef1c25598e,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
9d06fc62-3fc4-431c-bd97-fbdd02352f31,Create a growing shape pattern,Create a growing shape pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,,,,8da62e93-3649-449b-9b70-ccef1c25598e,2,,Released,Unknown,,SCCCR.Math.2.PAFR.2.1,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
12cfb5c8-f437-43ec-a4da-0eea3f3fccae,"Reproduce a simple pattern using objects, sounds, or movements",Reproduce a simple non-numeric pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_K,Kindergarten,K,0,K,Kindergarten,2,8da62e93-3649-449b-9b70-ccef1c25598e,2,4b314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
2fa011e4-7b5c-44db-8993-4f65e8632669,Transfer a repeating or growing pattern into a different representation,Make a different repeating/growing pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_1,Grade 1,1,1,1,Grade 1,3,8da62e93-3649-449b-9b70-ccef1c25598e,2,e3a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
b134791f-d12a-4977-a7da-a191c78bab92,Represent an arithmetic sequence recursively and/or by giving an explicit formula,Arithmetic sequence: recursive / explicit formula,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,8da62e93-3649-449b-9b70-ccef1c25598e,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
9f580215-d5c1-4fa8-925a-199d0ccc0035,Recognize simple patterns,Recognize simple patterns,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_K,Kindergarten,K,0,K,Kindergarten,2,8da62e93-3649-449b-9b70-ccef1c25598e,2,4b314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d989e925-ac1a-43d4-a1b0-2992fd7514a8,Solve a problem using the formula for the sum of an infinite geometric series,Apply formula for an infinite geometric series,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,8da62e93-3649-449b-9b70-ccef1c25598e,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
8b399bf3-b43f-48b0-a362-556943503887,"Create a non-numeric pattern using objects, pictures, sounds, or movement",Create a non-numeric pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d6c7dd72-e983-43e0-978c-c483c4c9d15e,Determine if a rule relating two variables is additive or multiplicative,Distinguish additive and multiplicative rules,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,8da62e93-3649-449b-9b70-ccef1c25598e,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
70b183b1-b484-4da6-939c-ab09971ed9ef,"Explain and generalize a pattern when counting by 2s, 5s, 10s, or 100s","Explain / generalize pattern: 2s, 5s, 10s, 100s","Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
98bca721-46a4-4f13-b8bb-afb99cdc1b2d,Graph a numerical pattern when given a rule in the form <i>y</i> = <i>ax</i> or <i>y</i> = <i>x</i> + <i>a</i>,Graph patterns from rules to multiply or add,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,8da62e93-3649-449b-9b70-ccef1c25598e,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
bbc181ad-bf53-4d1d-ae57-238e414acb21,Solve a problem using a pattern,Solve a problem using a pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
baf4c197-3575-439b-9021-baeb92ed856a,Solve a problem involving an arithmetic sequence or series,Solve a problem: arithmetic sequence or series,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,8da62e93-3649-449b-9b70-ccef1c25598e,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
6ba9ed1a-56d5-4d59-8aee-4b58898c2f77,Create a repeating or growing number pattern,Create a repeating or growing number pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_3,Grade 3,3,3,3,Grade 3,5,8da62e93-3649-449b-9b70-ccef1c25598e,2,e5a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
eedc6aeb-5963-4681-9e61-4ccabd30402b,Describe the relationship between terms in a number pattern,Describe relationship: terms in number pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,8da62e93-3649-449b-9b70-ccef1c25598e,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
caa5bfaa-479d-e311-b77c-005056801da1,Translate between the recursive and explicit forms of a sequence,Switch between recursive / explicit sequence forms,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,A1,Algebra 1,11,8da62e93-3649-449b-9b70-ccef1c25598e,2,eba4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d06d5ec1-43fe-427c-875b-4d8d84e12eb8,Identify a missing figure in a growing or repeating non-numeric pattern,Identify missing figure in a non-numeric pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,8da62e93-3649-449b-9b70-ccef1c25598e,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
39496e96-f849-4a0c-8a5d-dc106e3e5b14,Recognize counting as a growth and repeating pattern,Recognize counting: growth / repeating pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_1,Grade 1,1,1,1,Grade 1,3,8da62e93-3649-449b-9b70-ccef1c25598e,2,e3a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
2efc5aeb-fc23-4110-84b0-dc690333f9cf,Complete a simple non-numeric pattern,Complete a simple non-numeric pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_K,Kindergarten,K,0,K,Kindergarten,2,8da62e93-3649-449b-9b70-ccef1c25598e,2,4b314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
757e63d8-2400-e411-9e54-005056801da1,Generate linear number sequences from a given rule,Generate linear number sequences given a rule,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,8da62e93-3649-449b-9b70-ccef1c25598e,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
a6a6bfaa-479d-e311-b77c-005056801da1,Solve a problem using the formula for the sum of a finite geometric series,Apply formula for a finite geometric series,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,8da62e93-3649-449b-9b70-ccef1c25598e,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
b24c10e0-eace-4675-b595-42db730975af,"Compare two rules relating variables verbally, numerically, graphically, or symbolically where the rules are of the form <i>y</i> = <i>ax</i> or <i>y</i> = <i>x</i> + <i>a</i>",Compare rules to multiply or add in various ways,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,8da62e93-3649-449b-9b70-ccef1c25598e,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
de50c550-cc13-4b87-a22b-27af365ac303,Compare and contrast simple patterns,Compare and contrast simple patterns,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_PREK,Pre-K,PK,-1,PK,Pre-Kindergarten,1,8da62e93-3649-449b-9b70-ccef1c25598e,2,4a314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
94ecc5d9-e4d9-494b-b07b-da31442ed3ad,Use a variable expression to represent the relationship between consecutive terms in a geometric sequence,Write recursive relationship: geometric sequence,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_7,Grade 7,7,7,7,Grade 7,9,8da62e93-3649-449b-9b70-ccef1c25598e,2,e9a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
e4a1aa75-bb05-4cdb-81c6-c60b2f08508b,Explain a pattern in an addition or hundreds chart,Explain pattern in an addition or hundreds chart,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
c3ceed5f-62cb-4468-ae60-b1eacf7dfecb,"Extend a repeating, growing, or shrinking pattern",Extend a repeating / growing / shrinking pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d08983f4-dd6a-42d7-ad79-df9a2ff08238,Make a prediction involving a repeating pattern,Make a prediction involving a repeating pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_1,Grade 1,1,1,1,Grade 1,3,8da62e93-3649-449b-9b70-ccef1c25598e,2,e3a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
f7d3432a-e041-4825-b50d-ca07ef0fed98,Determine the rule for a number pattern,Determine the rule for a number pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,8da62e93-3649-449b-9b70-ccef1c25598e,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
13ce3a2d-100a-40c6-8ff5-04dac5180349,Determine the rule for a decreasing pictorial or non-numeric pattern,Find rule for a decreasing non-numeric pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_3,Grade 3,3,3,3,Grade 3,5,8da62e93-3649-449b-9b70-ccef1c25598e,2,e5a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
5520a044-dfff-e311-9e54-005056801da1,Determine an explicit formula for an arithmetic sequence,Determine explicit formula for arithmetic sequence,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,,,,8da62e93-3649-449b-9b70-ccef1c25598e,2,,Released,Unknown,,Iowa.Math.A1.F-BF.A.2,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
2102b52f-8639-4961-bfd9-1e74934b4246,Generate tables of paired numbers based on two rules,Create tables of paired numbers from two rules,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,8da62e93-3649-449b-9b70-ccef1c25598e,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
79bec51a-a39f-e311-9503-005056801da1,Determine a repeating pattern corresponding to the same pattern expressed using different elements,Find a repeating pattern matching a given one,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
666649f8-ec36-48b7-a043-bdea4ec0d4f3,Find the sum of a finite arithmetic series,Find the sum of a finite arithmetic series,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,,,,8da62e93-3649-449b-9b70-ccef1c25598e,2,,Released,Unknown,,SCCCR.Math.A2P.PAFR.3.2,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
c93744ef-10b2-4503-8f6d-b8f3189fa5aa,Extend an increasing or decreasing number pattern,Extend an increasing / decreasing number pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,8da62e93-3649-449b-9b70-ccef1c25598e,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
74bec51a-a39f-e311-9503-005056801da1,Determine an addition or subtraction number pattern given a rule,Find an addition / subtraction pattern from a rule,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
0c5a159a-5232-445c-8c45-158da26cdaa9,Create an increasing or decreasing number pattern within 1000,Create an number pattern within 1000,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_3,Grade 3,3,3,3,Grade 3,5,8da62e93-3649-449b-9b70-ccef1c25598e,2,e5a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
4c14729b-a900-459a-bd6e-80864bd9df1b,Generate terms of a sequence from a recursive or explicit rule,Create sequence terms: recursive / explicit rule,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,8da62e93-3649-449b-9b70-ccef1c25598e,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
fb2a0b64-7c05-44e8-aacb-0a2214ef2170,Recognize an arithmetic sequence,Recognize an arithmetic sequence,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,A1,Algebra 1,11,8da62e93-3649-449b-9b70-ccef1c25598e,2,eba4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
afb7cdc7-78a5-4c7f-8682-24c5d78dec34,Solve a problem using a geometric sequence,Solve a problem using a geometric sequence,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_8,Grade 8,8,8,8,Grade 8,10,8da62e93-3649-449b-9b70-ccef1c25598e,2,eaa4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
a6d2e6db-4669-4fd9-babb-c0c5475a9a94,Compare non-numeric repeating patterns,Compare non-numeric repeating patterns,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,8da62e93-3649-449b-9b70-ccef1c25598e,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d976938c-ff16-491c-a01e-0dfa4baf1b4c,Extend a number pattern using subtraction,Extend a number pattern using subtraction,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_1,Grade 1,1,1,1,Grade 1,3,8da62e93-3649-449b-9b70-ccef1c25598e,2,e3a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
86bec51a-a39f-e311-9503-005056801da1,Extend a growing pictorial or non-numeric pattern,Extend a growing pictorial or nonnumeric pattern,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,8da62e93-3649-449b-9b70-ccef1c25598e,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
25fd5f9c-5998-421f-8bd4-40e7a5dcd6a7,Solve a problem using an arithmetic sequence,Solve a problem using an arithmetic sequence,"Patterns, Sequences, and Series",Mathematics,Math,,,false,false,false,false,false,false,GRADE_8,Grade 8,8,8,8,Grade 8,10,8da62e93-3649-449b-9b70-ccef1c25598e,2,eaa4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
